06/10/2010,08:02:39,AAA,105,341217
06/10/2010,08:02:44,AAA,105.5,353142
06/10/2010,08:02:45,AAA,105.5,350903
06/10/2010,08:02:46,AAA,105.5,343936
06/10/2010,08:02:50,AAA,106,354521
06/10/2010,08:02:50,AAA,106,354689
06/10/2010,08:02:58,AAA,106,339864
06/10/2010,08:02:59,AAA,106,354834
06/10/2010,08:03:01,AAA,106,350196
06/10/2010,08:03:03,AAA,106,334898
06/10/2010,08:03:05,AAA,106,352996
06/10/2010,08:03:05,AAA,105.5,350253
06/10/2010,08:03:06,AAA,105.5,333713
06/10/2010,08:03:06,AAA,105.5,339863
06/10/2010,08:03:10,AAA,106,339516
06/10/2010,08:03:13,AAA,106,345038
06/10/2010,08:03:17,AAA,106,348041
06/10/2010,08:03:18,AAA,107,353179
06/10/2010,08:03:18,AAA,107,336144
06/10/2010,08:03:20,AAA,107,341531
06/10/2010,08:03:26,AAA,107.5,348649
06/10/2010,08:03:26,AAA,107.5,345936
06/10/2010,08:03:26,AAA,107.5,342098
06/10/2010,08:03:27,AAA,107.5,354578
06/10/2010,08:03:27,AAA,107.5,353504
06/10/2010,08:03:28,AAA,107.5,351732
06/10/2010,08:03:30,AAA,107.5,344097
06/10/2010,08:03:38,AAA,107.5,336520
06/10/2010,08:03:39,AAA,107.5,343076
06/10/2010,08:03:39,AAA,107.5,341658
06/10/2010,08:03:44,AAA,107.5,341359
06/10/2010,08:03:44,AAA,107.5,352203
06/10/2010,08:03:44,AAA,107.5,335333
06/10/2010,08:03:44,AAA,107.5,349309
06/10/2010,08:03:44,AAA,107,345605
06/10/2010,08:03:48,AAA,107,353970
06/10/2010,08:03:49,AAA,107,335745
06/10/2010,08:03:50,AAA,107,345778
06/10/2010,08:03:50,AAA,106.5,331050
06/10/2010,08:03:50,AAA,107,331664
06/10/2010,08:03:50,AAA,107,337281
06/10/2010,08:03:51,AAA,107,339659
06/10/2010,08:03:51,AAA,107,334416
06/10/2010,08:03:54,AAA,107,337631
06/10/2010,08:03:54,AAA,107.5,345408
06/10/2010,08:03:54,AAA,107.5,352046
06/10/2010,08:03:55,AAA,107,354922
06/10/2010,08:03:56,AAA,106.5,336712
06/10/2010,08:03:56,AAA,107,353095
06/10/2010,08:03:56,AAA,107,341533
06/10/2010,08:04:00,AAA,107,354284
06/10/2010,08:04:03,AAA,106.5,331252
06/10/2010,08:04:04,AAA,106.5,340812
06/10/2010,08:04:04,AAA,106.5,354213
06/10/2010,08:04:04,AAA,106,331722
06/10/2010,08:04:09,AAA,106,336096
06/10/2010,08:04:09,AAA,105.5,351527
06/10/2010,08:04:09,AAA,106.5,348680
06/10/2010,08:04:10,AAA,106,348955
06/10/2010,08:04:11,AAA,105.5,353586
06/10/2010,08:04:13,AAA,105,340708
06/10/2010,08:04:14,AAA,104.5,346028
06/10/2010,08:04:33,AAA,105,330202
06/10/2010,08:04:44,AAA,105.5,348566
06/10/2010,08:04:44,AAA,105.5,351325
06/10/2010,08:04:45,AAA,105,354851
06/10/2010,08:04:48,AAA,105.5,337181
06/10/2010,08:04:56,AAA,105.5,348379
06/10/2010,08:04:56,AAA,106,338846
06/10/2010,08:04:57,AAA,106,346242
06/10/2010,08:04:58,AAA,106.5,344112
06/10/2010,08:04:59,AAA,107,342871
06/10/2010,08:05:11,AAA,106,346241
06/10/2010,08:05:43,AAA,105,353795
06/10/2010,08:05:51,AAA,104.5,337712
06/10/2010,08:06:04,AAA,104,334384
06/10/2010,08:06:04,AAA,104,353977
06/10/2010,08:06:12,AAA,104.5,348604
06/10/2010,08:06:43,AAA,102,342202
06/10/2010,08:06:43,AAA,102,337762
06/10/2010,08:06:51,AAA,102,330023
06/10/2010,08:06:51,AAA,102,339262
06/10/2010,08:06:51,AAA,102,344298
06/10/2010,08:06:54,AAA,102.5,330349
06/10/2010,08:06:59,AAA,103.5,354850
06/10/2010,08:07:11,AAA,103,346864
06/10/2010,08:07:11,AAA,103,343221
06/10/2010,08:07:20,AAA,102.5,351990
06/10/2010,08:07:20,AAA,101.5,346424
06/10/2010,08:07:22,AAA,102,330003
06/10/2010,08:07:37,AAA,102.5,350689
06/10/2010,08:07:37,AAA,102,330025
06/10/2010,08:07:37,AAA,101,335214
06/10/2010,08:07:37,AAA,101,334773
06/10/2010,08:07:39,AAA,101.5,340920
06/10/2010,08:07:39,AAA,101.5,354303
06/10/2010,08:07:39,AAA,102,339191
06/10/2010,08:07:39,AAA,102,344768
06/10/2010,08:07:39,AAA,102.5,350634
06/10/2010,08:07:39,AAA,103,352164
06/10/2010,08:07:39,AAA,102,338822
06/10/2010,08:07:39,AAA,101,331080
06/10/2010,08:07:44,AAA,101.5,354049
06/10/2010,08:07:44,AAA,101,338452
06/10/2010,08:07:44,AAA,101,352076
06/10/2010,08:07:44,AAA,101,352306
06/10/2010,08:07:44,AAA,101,337883
06/10/2010,08:07:44,AAA,101,340512
06/10/2010,08:07:44,AAA,101,334421
06/10/2010,08:07:44,AAA,101,354537
06/10/2010,08:07:44,AAA,101,351357
06/10/2010,08:07:45,AAA,101,348187
06/10/2010,08:07:45,AAA,101,353828
06/10/2010,08:07:45,AAA,101,346367
06/10/2010,08:07:45,AAA,101,331187
06/10/2010,08:07:45,AAA,101,338821
06/10/2010,08:07:46,AAA,101,340763
06/10/2010,08:07:46,AAA,101,348891
06/10/2010,08:07:52,AAA,100.5,351595
06/10/2010,08:07:53,AAA,100,352258
06/10/2010,08:07:53,AAA,100,338196
06/10/2010,08:07:53,AAA,100,345701
06/10/2010,08:07:53,AAA,100,349297
06/10/2010,08:07:53,AAA,100,340841
06/10/2010,08:07:53,AAA,100,351597
06/10/2010,08:07:53,AAA,100,332893
06/10/2010,08:07:53,AAA,100,348513
06/10/2010,08:07:53,AAA,100,344415
06/10/2010,08:07:53,AAA,100,348933
06/10/2010,08:07:53,AAA,100,344060
06/10/2010,08:07:53,AAA,100,335961
06/10/2010,08:07:53,AAA,100,340322
06/10/2010,08:07:53,AAA,100,335672
06/10/2010,08:07:53,AAA,100,350295
06/10/2010,08:07:53,AAA,100,335860
06/10/2010,08:07:53,AAA,100,343408
06/10/2010,08:07:53,AAA,100,354786
06/10/2010,08:07:53,AAA,100,335191
06/10/2010,08:07:53,AAA,100,334929
06/10/2010,08:07:53,AAA,100,331014
06/10/2010,08:07:56,AAA,99,336740
06/10/2010,08:07:56,AAA,98.5,344844
06/10/2010,08:08:02,AAA,98.5,332387
06/10/2010,08:08:03,AAA,98,342987
06/10/2010,08:08:04,AAA,98.5,349506
06/10/2010,08:08:05,AAA,98.5,337846
06/10/2010,08:08:10,AAA,99,339952
06/10/2010,08:08:11,AAA,98.5,331667
06/10/2010,08:08:16,AAA,98,348551
06/10/2010,08:08:16,AAA,98,335291
06/10/2010,08:08:38,AAA,99,331844
06/10/2010,08:09:19,AAA,99.5,336901
06/10/2010,08:09:38,AAA,99.5,351844
06/10/2010,08:09:42,AAA,98.5,345775
06/10/2010,08:09:42,AAA,99,344781
06/10/2010,08:09:47,AAA,99.5,336032
06/10/2010,08:09:53,AAA,100,339853
06/10/2010,08:09:53,AAA,100,340388
06/10/2010,08:09:53,AAA,100,352981
06/10/2010,08:09:53,AAA,100,343902
06/10/2010,08:09:56,AAA,99.5,330548
06/10/2010,08:10:02,AAA,99.5,352727
06/10/2010,08:10:02,AAA,99,343163
06/10/2010,08:10:06,AAA,100.5,337857
06/10/2010,08:10:08,AAA,100,354399
06/10/2010,08:10:09,AAA,100.5,353884
06/10/2010,08:10:09,AAA,100,339547
06/10/2010,08:10:09,AAA,100,332739
06/10/2010,08:10:09,AAA,99.5,354371
06/10/2010,08:10:13,AAA,100.5,352452
06/10/2010,08:10:13,AAA,100,353851
06/10/2010,08:10:13,AAA,100,330892
06/10/2010,08:10:19,AAA,100.5,335935
06/10/2010,08:10:42,AAA,100.5,344526
06/10/2010,08:11:01,AAA,100,335292
06/10/2010,08:11:01,AAA,100,347162
06/10/2010,08:11:14,AAA,100.5,342060
06/10/2010,08:11:18,AAA,100.5,338700
06/10/2010,08:11:18,AAA,100.5,345592
06/10/2010,08:11:18,AAA,100.5,333889
06/10/2010,08:11:25,AAA,101,353214
06/10/2010,08:11:25,AAA,101,331068
06/10/2010,08:11:27,AAA,101,333968
06/10/2010,08:11:30,AAA,101.5,330920
06/10/2010,08:11:30,AAA,102,337366
06/10/2010,08:11:30,AAA,102.5,330222
06/10/2010,08:11:30,AAA,103,337139
06/10/2010,08:11:31,AAA,103,340597
06/10/2010,08:11:31,AAA,103,349985
06/10/2010,08:11:34,AAA,103.5,332258
06/10/2010,08:11:34,AAA,103.5,354324
06/10/2010,08:11:35,AAA,103.5,352765
06/10/2010,08:11:35,AAA,104,334039
06/10/2010,08:11:36,AAA,104,345769
06/10/2010,08:11:36,AAA,103,347240
06/10/2010,08:11:38,AAA,104.5,344766
06/10/2010,08:11:48,AAA,105,344999
06/10/2010,08:11:49,AAA,104.5,341847
06/10/2010,08:11:49,AAA,104,340108
06/10/2010,08:11:49,AAA,104,331445
06/10/2010,08:11:53,AAA,104.5,350831
06/10/2010,08:11:53,AAA,105,354088
06/10/2010,08:11:54,AAA,104.5,344646
06/10/2010,08:11:57,AAA,104.5,340145
06/10/2010,08:11:57,AAA,104,332004
06/10/2010,08:11:59,AAA,104,353584
06/10/2010,08:11:59,AAA,104,335072
06/10/2010,08:11:59,AAA,104,335711
06/10/2010,08:11:59,AAA,104,331488
06/10/2010,08:11:59,AAA,104,348930
06/10/2010,08:11:59,AAA,104,348107
06/10/2010,08:11:59,AAA,104,345486
06/10/2010,08:11:59,AAA,104,354753
06/10/2010,08:11:59,AAA,104,336219
06/10/2010,08:12:01,AAA,104.5,332967
06/10/2010,08:12:08,AAA,104.5,334313
06/10/2010,08:12:08,AAA,104.5,344764
06/10/2010,08:12:09,AAA,105,349046
06/10/2010,08:12:16,AAA,104.5,351373
06/10/2010,08:12:16,AAA,104,354538
06/10/2010,08:12:16,AAA,104,331992
06/10/2010,08:12:16,AAA,103.5,333503
06/10/2010,08:12:16,AAA,103.5,352541
06/10/2010,08:12:16,AAA,103,346002
06/10/2010,08:12:17,AAA,102.5,334406
06/10/2010,08:12:19,AAA,102,348186
06/10/2010,08:12:19,AAA,101.5,348193
06/10/2010,08:12:23,AAA,102,336050
06/10/2010,08:12:23,AAA,102,332474
06/10/2010,08:12:24,AAA,101.5,339186
06/10/2010,08:12:25,AAA,101.5,337545
06/10/2010,08:12:29,AAA,101.5,339526
06/10/2010,08:12:32,AAA,102.5,344166
06/10/2010,08:12:45,AAA,103,340098
06/10/2010,08:12:45,AAA,103.5,332317
06/10/2010,08:12:45,AAA,104,333773
06/10/2010,08:12:45,AAA,104.5,349949
06/10/2010,08:12:48,AAA,104.5,347017
06/10/2010,08:12:55,AAA,104.5,331728
06/10/2010,08:13:18,AAA,104.5,333636
06/10/2010,08:13:18,AAA,104.5,342792
06/10/2010,08:13:23,AAA,105,343535
06/10/2010,08:13:31,AAA,105,347497
06/10/2010,08:13:36,AAA,105,341458
06/10/2010,08:13:36,AAA,104.5,353166
06/10/2010,08:13:39,AAA,105.5,350746
06/10/2010,08:13:57,AAA,106,353842
06/10/2010,08:13:58,AAA,106,347082
06/10/2010,08:13:59,AAA,106,349036
06/10/2010,08:14:01,AAA,106.5,352245
06/10/2010,08:14:01,AAA,106.5,337480
06/10/2010,08:14:01,AAA,107,352854
06/10/2010,08:14:07,AAA,106.5,335874
06/10/2010,08:14:08,AAA,107,344124
06/10/2010,08:14:08,AAA,107,347634
06/10/2010,08:14:08,AAA,107,348614
06/10/2010,08:14:08,AAA,107,331647
06/10/2010,08:14:09,AAA,107,334977
06/10/2010,08:14:10,AAA,107,346020
06/10/2010,08:14:10,AAA,107,336709
06/10/2010,08:14:10,AAA,107,341825
06/10/2010,08:14:11,AAA,107,345900
06/10/2010,08:14:13,AAA,106.5,331856
06/10/2010,08:14:14,AAA,106.5,331982
06/10/2010,08:14:14,AAA,107,334375
06/10/2010,08:14:14,AAA,107,335484
06/10/2010,08:14:14,AAA,108,341863
06/10/2010,08:14:14,AAA,108,336776
06/10/2010,08:14:14,AAA,108,339768
06/10/2010,08:14:14,AAA,108.5,349825
06/10/2010,08:14:14,AAA,109,350259
06/10/2010,08:14:14,AAA,109,340936
06/10/2010,08:14:14,AAA,109,350971
06/10/2010,08:14:14,AAA,109,347514
06/10/2010,08:14:15,AAA,109,343761
06/10/2010,08:14:15,AAA,109,346805
06/10/2010,08:14:16,AAA,108,348453
06/10/2010,08:14:21,AAA,108,349648
06/10/2010,08:14:21,AAA,108,346590
06/10/2010,08:14:27,AAA,108,344226
06/10/2010,08:14:27,AAA,107.5,350184
06/10/2010,08:14:33,AAA,108,339817
06/10/2010,08:14:33,AAA,108,345464
06/10/2010,08:14:36,AAA,108.5,335543
06/10/2010,08:14:36,AAA,108.5,336630
06/10/2010,08:14:36,AAA,109,339119
06/10/2010,08:14:37,AAA,108,339601
06/10/2010,08:14:37,AAA,108,335601
06/10/2010,08:14:37,AAA,108.5,350764
06/10/2010,08:14:46,AAA,108.5,331144
06/10/2010,08:14:46,AAA,108.5,340722
06/10/2010,08:14:49,AAA,108.5,346744
06/10/2010,08:14:52,AAA,108.5,348051
06/10/2010,08:14:53,AAA,108.5,336988
06/10/2010,08:14:54,AAA,108,348043
06/10/2010,08:14:56,AAA,108.5,333813
06/10/2010,08:15:03,AAA,108.5,346461
06/10/2010,08:15:03,AAA,108.5,340245
06/10/2010,08:15:03,AAA,109,348284
06/10/2010,08:15:03,AAA,109,349155
06/10/2010,08:15:03,AAA,109,351463
06/10/2010,08:15:03,AAA,109.5,337007
06/10/2010,08:15:03,AAA,109.5,340664
06/10/2010,08:15:03,AAA,109.5,332610
06/10/2010,08:15:05,AAA,109.5,331024
06/10/2010,08:15:05,AAA,109.5,335868
06/10/2010,08:15:05,AAA,109,336901
06/10/2010,08:15:10,AAA,109,336526
06/10/2010,08:15:25,AAA,109,340616
06/10/2010,08:15:25,AAA,109,332923
06/10/2010,08:15:25,AAA,109.5,336214
06/10/2010,08:15:25,AAA,110,350745
06/10/2010,08:15:25,AAA,110.5,348206
06/10/2010,08:15:25,AAA,111,336766
06/10/2010,08:15:25,AAA,110.5,350323
06/10/2010,08:15:25,AAA,111,352609
06/10/2010,08:15:25,AAA,110.5,334262
06/10/2010,08:15:25,AAA,110,343489
06/10/2010,08:15:25,AAA,111,353445
06/10/2010,08:15:25,AAA,111.5,331963
06/10/2010,08:15:25,AAA,111.5,341755
06/10/2010,08:15:25,AAA,111.5,336686
06/10/2010,08:15:27,AAA,111.5,332298
06/10/2010,08:15:27,AAA,111,341153
06/10/2010,08:15:30,AAA,110.5,351151
06/10/2010,08:15:34,AAA,110,337452
06/10/2010,08:15:34,AAA,110,336104
06/10/2010,08:15:39,AAA,109.5,345019
06/10/2010,08:15:40,AAA,109.5,330420
06/10/2010,08:15:42,AAA,109.5,354381
06/10/2010,08:15:42,AAA,109,351580
06/10/2010,08:15:43,AAA,109,345907
06/10/2010,08:15:47,AAA,108.5,335031
06/10/2010,08:15:47,AAA,108.5,333564
06/10/2010,08:16:09,AAA,108.5,352944
06/10/2010,08:16:15,AAA,108,333660
06/10/2010,08:16:15,AAA,108,332953
06/10/2010,08:16:18,AAA,107.5,333598
06/10/2010,08:16:18,AAA,107.5,351916
06/10/2010,08:16:18,AAA,107.5,335623
06/10/2010,08:16:19,AAA,108.5,354655
06/10/2010,08:16:24,AAA,108,350575
06/10/2010,08:16:24,AAA,108,347713
06/10/2010,08:16:31,AAA,108,341638
06/10/2010,08:16:36,AAA,108.5,343104
06/10/2010,08:16:41,AAA,108.5,343089
06/10/2010,08:16:41,AAA,108.5,352056
06/10/2010,08:16:41,AAA,108.5,354050
06/10/2010,08:16:52,AAA,108.5,353770
06/10/2010,08:16:52,AAA,108.5,332233
06/10/2010,08:16:53,AAA,108.5,339162
06/10/2010,08:16:54,AAA,108.5,337701
06/10/2010,08:16:55,AAA,108.5,354621
06/10/2010,08:16:55,AAA,108.5,351604
06/10/2010,08:17:08,AAA,108.5,345751
06/10/2010,08:17:08,AAA,108.5,344937
06/10/2010,08:17:08,AAA,108.5,351127
06/10/2010,08:17:16,AAA,107.5,347291
06/10/2010,08:17:16,AAA,107.5,346041
06/10/2010,08:17:29,AAA,107,340600
06/10/2010,08:17:43,AAA,107.5,336255
06/10/2010,08:17:53,AAA,106.5,352892
06/10/2010,08:17:53,AAA,106.5,351751
06/10/2010,08:18:07,AAA,106,352036
06/10/2010,08:18:09,AAA,106,340476
06/10/2010,08:18:43,AAA,106,339497
06/10/2010,08:18:43,AAA,106,337099
06/10/2010,08:18:43,AAA,106,344085
06/10/2010,08:18:56,AAA,106.5,331757
06/10/2010,08:19:00,AAA,106.5,340702
06/10/2010,08:19:00,AAA,107.5,338805
06/10/2010,08:19:00,AAA,106.5,344095
06/10/2010,08:19:01,AAA,106.5,340567
06/10/2010,08:19:01,AAA,106.5,352602
06/10/2010,08:19:12,AAA,106.5,331087
06/10/2010,08:19:12,AAA,106.5,341906
06/10/2010,08:19:24,AAA,106.5,334876
06/10/2010,08:19:24,AAA,106.5,333787
06/10/2010,08:19:31,AAA,107,350665
06/10/2010,08:19:37,AAA,107.5,339865
06/10/2010,08:19:43,AAA,106.5,345151
06/10/2010,08:19:48,AAA,106.5,330354
06/10/2010,08:19:59,AAA,106,346755
06/10/2010,08:20:00,AAA,106,352814
06/10/2010,08:20:00,AAA,106,339362
06/10/2010,08:20:01,AAA,107.5,350896
06/10/2010,08:20:03,AAA,106.5,331078
06/10/2010,08:20:53,AAA,105.5,333096
06/10/2010,08:21:15,AAA,106.5,347977
06/10/2010,08:21:15,AAA,106.5,341505
06/10/2010,08:21:26,AAA,107,352853
06/10/2010,08:21:26,AAA,107.5,345556
06/10/2010,08:21:42,AAA,106,338965
06/10/2010,08:21:47,AAA,106,335777
06/10/2010,08:21:47,AAA,106.5,348797
06/10/2010,08:21:49,AAA,106,342538
06/10/2010,08:21:49,AAA,106,342795
06/10/2010,08:21:49,AAA,106,354805
06/10/2010,08:21:49,AAA,105.5,343129
06/10/2010,08:21:56,AAA,106,338885
06/10/2010,08:22:06,AAA,107,352436
06/10/2010,08:22:10,AAA,107,332182
06/10/2010,08:22:14,AAA,107.5,347570
06/10/2010,08:22:19,AAA,107.5,336941
06/10/2010,08:22:19,AAA,107.5,348356
06/10/2010,08:22:19,AAA,107.5,339003
06/10/2010,08:22:19,AAA,107.5,336336
06/10/2010,08:22:19,AAA,107.5,351550
06/10/2010,08:22:21,AAA,108.5,348524
06/10/2010,08:22:22,AAA,109,333860
06/10/2010,08:22:23,AAA,109,346148
06/10/2010,08:22:30,AAA,109.5,335055
06/10/2010,08:22:30,AAA,109.5,333408
06/10/2010,08:22:37,AAA,110,337849
06/10/2010,08:22:37,AAA,110,351223
06/10/2010,08:22:40,AAA,110,352301
06/10/2010,08:22:40,AAA,110,345978
06/10/2010,08:22:41,AAA,110,334562
06/10/2010,08:22:50,AAA,109.5,338280
06/10/2010,08:22:50,AAA,109.5,330630
06/10/2010,08:22:50,AAA,109.5,341703
06/10/2010,08:22:55,AAA,109.5,345094
06/10/2010,08:23:04,AAA,109.5,331538
06/10/2010,08:23:06,AAA,109.5,334887
06/10/2010,08:23:07,AAA,109.5,338550
06/10/2010,08:23:07,AAA,109.5,353038
06/10/2010,08:23:07,AAA,109.5,342717
06/10/2010,08:23:10,AAA,109.5,342416
06/10/2010,08:23:10,AAA,109.5,341990
06/10/2010,08:23:13,AAA,110,354488
06/10/2010,08:23:18,AAA,110,346035
06/10/2010,08:23:18,AAA,110,343060
06/10/2010,08:23:18,AAA,110,344990
06/10/2010,08:23:18,AAA,110,333036
06/10/2010,08:23:25,AAA,110,353210
06/10/2010,08:23:26,AAA,110,339163
06/10/2010,08:23:27,AAA,110,353019
06/10/2010,08:23:33,AAA,110,334779
06/10/2010,08:23:33,AAA,110,338460
06/10/2010,08:23:33,AAA,110,345569
06/10/2010,08:23:33,AAA,110,334046
06/10/2010,08:23:34,AAA,110.5,343309
06/10/2010,08:23:39,AAA,110.5,338506
06/10/2010,08:23:39,AAA,110,339621
06/10/2010,08:23:41,AAA,110,343540
06/10/2010,08:23:42,AAA,109.5,354720
06/10/2010,08:23:42,AAA,109.5,352566
06/10/2010,08:23:42,AAA,109,336163
06/10/2010,08:23:42,AAA,109,349470
06/10/2010,08:23:50,AAA,109,352605
06/10/2010,08:23:50,AAA,108.5,342357
06/10/2010,08:23:50,AAA,108.5,337539
06/10/2010,08:23:50,AAA,108,332303
06/10/2010,08:23:52,AAA,108,333057
06/10/2010,08:23:52,AAA,108,332100
06/10/2010,08:23:52,AAA,108,333593
06/10/2010,08:24:01,AAA,108.5,335010
06/10/2010,08:24:21,AAA,109,354674
06/10/2010,08:24:31,AAA,109.5,333513
06/10/2010,08:24:53,AAA,109,351669
06/10/2010,08:24:53,AAA,109,338059
06/10/2010,08:24:53,AAA,109,338545
06/10/2010,08:24:53,AAA,109,345815
06/10/2010,08:24:53,AAA,109,331609
06/10/2010,08:24:53,AAA,109,334418
06/10/2010,08:24:53,AAA,108.5,343266
06/10/2010,08:24:59,AAA,109.5,330724
06/10/2010,08:25:27,AAA,109,350760
06/10/2010,08:25:30,AAA,109,354557
06/10/2010,08:25:30,AAA,109,339930
06/10/2010,08:25:32,AAA,110,337459
06/10/2010,08:25:32,AAA,110,348962
06/10/2010,08:25:35,AAA,110,341443
06/10/2010,08:25:40,AAA,110.5,337132
06/10/2010,08:25:46,AAA,110,352740
06/10/2010,08:25:50,AAA,109.5,353562
06/10/2010,08:25:54,AAA,109,350547
06/10/2010,08:25:57,AAA,108.5,330964
06/10/2010,08:26:07,AAA,109,350784
06/10/2010,08:26:07,AAA,109,354401
06/10/2010,08:26:07,AAA,109,349836
06/10/2010,08:26:07,AAA,109,330021
06/10/2010,08:26:15,AAA,108.5,343310
06/10/2010,08:26:18,AAA,108.5,353824
06/10/2010,08:26:18,AAA,108.5,344779
06/10/2010,08:26:18,AAA,108,330396
06/10/2010,08:26:22,AAA,108,354537
06/10/2010,08:26:26,AAA,107.5,341674
06/10/2010,08:26:27,AAA,107.5,353346
06/10/2010,08:26:28,AAA,107,340684
06/10/2010,08:26:29,AAA,106.5,346184
06/10/2010,08:27:05,AAA,106.5,345297
06/10/2010,08:27:06,AAA,106.5,331003
06/10/2010,08:27:07,AAA,106.5,331977
06/10/2010,08:27:07,AAA,106.5,342470
06/10/2010,08:27:11,AAA,106,354535
06/10/2010,08:27:13,AAA,106,345722
06/10/2010,08:27:15,AAA,106,337870
06/10/2010,08:27:15,AAA,106.5,330113
06/10/2010,08:27:18,AAA,105.5,346731
06/10/2010,08:27:37,AAA,106,352970
06/10/2010,08:27:37,AAA,106.5,354457
06/10/2010,08:27:38,AAA,106,333333
